Textbox78,Textbox20,Textbox24,Textbox28,Textbox32,Textbox36,Textbox8,Id,Id1,Textbox2,Textbox95,TfpId,Textbox5,Textbox79,Textbox21,Textbox25,Textbox29,Textbox33,Textbox37,Textbox9,Textbox67,Textbox68,Textbox69,Textbox70,Textbox73,Textbox76,Textbox82
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS FTSB LU03,80001450,EAST2,16380,80001450-1,PRIMAX 95,1167,,943,1029,1321,1244,,,7571,,5269,4912,2932,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS FTSB LU03,80001450,EAST2,16380,80001450-2,BIODIESEL B7 (RETAIL),831,,1169,1169,1266,1224,,,9319,,6574,5628,4057,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS KECHAU 01,80003228,EAST2,81900,80003228-4,PRIMAX 95,765,1395,827,1038,964,1271,1005,13796,9375,6918,3925,1364,7125,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS KECHAU 01,80003228,EAST2,81900,80003228-1,BIODIESEL B7 (RETAIL),3208,4121,3773,4993,3440,4336,2702,12784,21419,23704,18942,14106,15956,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS KECHAU 01,80003228,EAST2,81900,80003228-3,PRIMAX 95,764,1395,827,1038,964,1271,1006,1553,1553,6650,7053,6381,3393,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS KECHAU 01,80003228,EAST2,81900,80003228-2,PRIMAX 95,764,1396,828,1037,964,1272,1005,2113,7341,12862,13020,13020,13099,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS FTSB LU02,80003234,EAST2,32760,80003234-2,PRIMAX 95,1914,2038,2338,2107,1958,,,10858,8573,7321,20642,18451,16694,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS FTSB LU02,80003234,EAST2,32760,80003234-1,BIODIESEL B7 (RETAIL),1059,1463,1580,1114,1388,,,16565,16267,13796,17593,16694,15351,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,80004633,SOUTH1,27300,80004633-1,PRIMAX 95,2415,2452,2787,2253,2265,2708,3186,18026,15534,13179,10291,7781,16713,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,80004633,SOUTH1,27300,80004633-2,BIODIESEL B7 (RETAIL),1266,1586,892,1833,1016,558,498,16562,15195,13902,12509,10570,9638,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,80006725,SOUTH1,43680,80006725-1,PRIMAX 95,1642,945,1018,415,1098,1199,323,20494,16153,13266,10230,7315,4006,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,80006725,SOUTH1,43680,80006725-2,PRIMAX 95,1642,946,1018,415,1098,1198,323,1418,1426,1409,17431,17476,17417,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,80006725,SOUTH1,43680,80006725-4,BIODIESEL B7 (RETAIL),1079,1825,1601,2899,1255,1392,7117,9505,8405,6649,10362,9160,7942,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,80006725,SOUTH1,43680,80006725-3,PRIMAX 95,1641,945,1018,414,1098,1199,324,1234,1242,1251,1251,1242,1242,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS TERSANG 3,80009705,EAST2,38220,80009705-2,PRIMAX 95,4091,3515,3699,4071,3555,3893,3865,17553,13486,20954,17099,13070,20428,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PETRONAS TERSANG 3,80009705,EAST2,38220,80009705-1,BIODIESEL B7 (RETAIL),1271,1555,1118,2058,1173,1277,1156,8929,7682,11475,10394,8378,7229,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SRI JAWI,90000039,NORTH2,76440,90000039-1,PRIMAX 97,468,402,550,518,505,576,801,5637,5310,10460,9865,9276,8983,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SRI JAWI,90000039,NORTH2,76440,90000039-2,PRIMAX 95,4863,4690,4615,4976,5096,5639,6881,17165,7270,19563,10164,25262,25262,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SRI JAWI,90000039,NORTH2,76440,90000039-4,BIODIESEL B7 (RETAIL),1819,3481,3408,4102,3413,3459,4769,18669,16705,18967,15636,16858,13797,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SRI JAWI,90000039,NORTH2,76440,90000039-3,PRIMAX 95,4863,4690,4615,4976,5095,5638,6881,21861,21861,21865,21861,18668,8691,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,P.Y. HABSAH ENTERPRISE,90000184,NORTH2,21840,90000184-1,PRIMAX 95,3023,2697,2642,2624,2736,3408,3691,21189,21189,13289,23800,23800,15814,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,P.Y. HABSAH ENTERPRISE,90000184,NORTH2,21840,90000184-2,PRIMAX 95,3023,2696,2641,2624,2736,3408,3691,23229,14398,14326,24987,17420,17335,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,P.Y. HABSAH ENTERPRISE,90000184,NORTH2,21840,90000184-3,PRIMAX 95,3023,2696,2641,2623,2736,3409,3692,19073,19010,19048,16562,16562,16490,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,P.Y. HABSAH ENTERPRISE,90000184,NORTH2,21840,90000184-4,BIODIESEL B7 (RETAIL),745,991,919,1691,1878,1524,1224,7782,7066,6091,10609,8916,6997,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SPASDA SERVICE STATION,90000195,NORTH1,43680,90000195-2,PRIMAX 97,466,696,438,316,578,796,979,6481,5634,5287,4840,9971,9405,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SPASDA SERVICE STATION,90000195,NORTH1,43680,90000195-3,PRIMAX 95,3186,3485,4071,4046,3486,3877,5641,24499,18134,11045,4122,20416,20416,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SPASDA SERVICE STATION,90000195,NORTH1,43680,90000195-1,BIODIESEL B7 (RETAIL),1336,2213,2653,3213,2198,2131,2219,8574,12457,10545,7766,10114,7899,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SPASDA SERVICE STATION,90000195,NORTH1,43680,90000195-4,PRIMAX 95,3186,3484,4071,4047,3486,3877,5641,3360,24914,24914,23938,15835,8802,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS NINA,90000198,NORTH2,49140,90000198-1,PRIMAX 95,3385,4148,3645,3702,3763,4227,4755,18402,18402,12501,1789,1789,23150,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS NINA,90000198,NORTH2,49140,90000198-3,PRIMAX 95,3384,4149,3646,3703,3763,4226,4756,22905,18680,22783,22783,12359,19785,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS NINA,90000198,NORTH2,49140,90000198-2,PRIMAX 95,3385,4148,3645,3702,3763,4227,4756,7563,1884,23027,23027,23027,15111,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS NINA,90000198,NORTH2,49140,90000198-4,BIODIESEL B7 (RETAIL),1349,2832,3175,2398,3249,2458,3402,16268,15040,17412,14387,12067,14242,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS TUNAS LARUT ENTERPRISE,90000214,NORTH2,38220,90000214-1,PRIMAX 97,1352,1452,1325,990,1020,1215,1450,11658,9985,7955,6251,9600,8362,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS TUNAS LARUT ENTERPRISE,90000214,NORTH2,38220,90000214-5,BIODIESEL B7 (RETAIL),3108,4628,5037,5009,4047,5294,4050,17558,13562,8843,8447,2465,14443,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS TUNAS LARUT ENTERPRISE,90000214,NORTH2,38220,90000214-3,PRIMAX 95,8262,6797,6528,6683,7007,8384,10141,20888,15533,6995,18036,19648,10312,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS TUNAS LARUT ENTERPRISE,90000214,NORTH2,38220,90000214-2,PRIMAX 95,8262,6798,6527,6683,7008,8384,10141,14558,12727,5527,9612,11096,9997,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PSS TUNAS LARUT ENTERPRISE,90000214,NORTH2,38220,90000214-4,PRIMAX 95,8262,6797,6527,6682,7008,8384,10142,22565,24551,14184,17726,21067,25151,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SYARIKAT PERNIAGAAN IKHWAN,90000220,NORTH2,49140,90000220-3,PRIMAX 95,4676,4475,4146,4434,4276,4740,6671,17312,17916,17916,21011,20724,12420,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SYARIKAT PERNIAGAAN IKHWAN,90000220,NORTH2,49140,90000220-1,BIODIESEL B7 (RETAIL),1615,2732,2460,1902,2292,1738,918,10756,14714,11812,14867,13030,10756,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SYARIKAT PERNIAGAAN IKHWAN,90000220,NORTH2,49140,90000220-2,PRIMAX 97,779,615,719,690,464,938,1084,10308,9419,8835,8114,7475,6987,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SYARIKAT PERNIAGAAN IKHWAN,90000220,NORTH2,49140,90000220-4,PRIMAX 95,4677,4475,4145,4433,4275,4740,6671,14714,21011,12115,22277,13795,13642,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,LUBITRADE SDN BHD,90000226,NORTH1,32760,90000226-1,PRIMAX 95,3548,3866,3408,2254,3803,3502,4225,17561,13410,3782,3782,16556,7021,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,LUBITRADE SDN BHD,90000226,NORTH1,32760,90000226-4,BIODIESEL B7 (RETAIL),2616,2904,3352,1166,2458,1654,1854,11484,14303,11404,8081,12451,9955,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,LUBITRADE SDN BHD,90000226,NORTH1,32760,90000226-3,PRIMAX 95,3548,3866,3409,2253,3803,3502,4225,17868,15713,13684,11793,10454,8540,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,LUBITRADE SDN BHD,90000226,NORTH1,32760,90000226-2,PRIMAX 95,3548,3866,3409,2254,3803,3501,4225,2392,25374,25374,16977,26192,26192,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PMS MZH ENTERPRISE,90000240,NORTH1,70980,90000240-2,PRIMAX 95,5910,5406,5359,5493,4938,4638,5749,12633,552,22134,19468,8856,8384,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PMS MZH ENTERPRISE,90000240,NORTH1,70980,90000240-4,PRIMAX 95,5910,5407,5360,5493,4938,4638,5748,27000,27000,19113,10262,20920,20852,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PMS MZH ENTERPRISE,90000240,NORTH1,70980,90000240-3,PRIMAX 95,5910,5407,5359,5494,4939,4637,5748,21852,16276,13695,9231,25985,10826,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PMS MZH ENTERPRISE,90000240,NORTH1,70980,90000240-1,BIODIESEL B7 (RETAIL),2933,3138,3313,4518,3664,2276,2885,21128,18521,20719,17625,18299,14755,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,NOMAZ PETRO SERVIS ENTERPRISE,90000242,NORTH2,43680,90000242-1,PRIMAX 95,4135,4477,3893,3719,4560,4901,4364,21129,15350,19908,26635,25494,15450,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,NOMAZ PETRO SERVIS ENTERPRISE,90000242,NORTH2,43680,90000242-2,PRIMAX 95,4134,4478,3893,3720,4561,4901,4363,17478,15305,18866,20320,16196,12501,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,NOMAZ PETRO SERVIS ENTERPRISE,90000242,NORTH2,43680,90000242-3,PRIMAX 97,526,381,355,243,558,490,371,10612,9604,9263,8871,8271,7154,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,NOMAZ PETRO SERVIS ENTERPRISE,90000242,NORTH2,43680,90000242-4,BIODIESEL B7 (RETAIL),2066,2454,2921,2774,3566,3051,1298,13157,11081,8584,16634,13750,10361,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,ORIENT SERVICE STATION,90000244,NORTH2,202020,90000244-2,PRIMAX 95,,4000,4500,5000,5000,4000,3000,15000,,11000,10000,10000,14000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,ORIENT SERVICE STATION,90000244,NORTH2,202020,90000244-3,BIODIESEL B7 (RETAIL),,5000,5500,5500,5500,4000,3500,19000,,20000,16000,20000,20000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,ORIENT SERVICE STATION,90000244,NORTH2,202020,90000244-1,PRIMAX 95,,4000,4500,5000,5000,4000,3000,20000,,20000,12000,18000,20000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,ORIENT SERVICE STATION,90000244,NORTH2,202020,90000244-4,BIODIESEL B7 (RETAIL),,5000,5500,5500,5500,4000,3500,10000,,17000,10000,11000,22000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PETROBINA ENTERPRISE,90000246,NORTH1,174720,90000246-1,PRIMAX 95,644,3202,3175,3208,3567,3883,2664,19580,25010,25010,24955,18699,17084,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PETROBINA ENTERPRISE,90000246,NORTH1,174720,90000246-2,PRIMAX 95,643,3203,3174,3208,3567,3883,2663,21490,20200,13790,18315,18315,18325,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,PETROBINA ENTERPRISE,90000246,NORTH1,174720,90000246-3,BIODIESEL B7 (RETAIL),4316,9125,19621,11773,14209,12734,11327,15300,21900,12750,9350,13900,16000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PERKHIDMATAN B PULAU,90000248,NORTH1,54600,90000248-4,PRIMAX 95,6750,7105,7400,7350,6420,6900,8400,18190,15610,2580,15380,15840,19960,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PERKHIDMATAN B PULAU,90000248,NORTH1,54600,90000248-3,PRIMAX 95,6750,7105,7400,7350,6420,6900,8400,18110,23170,21030,16230,17450,22330,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PERKHIDMATAN B PULAU,90000248,NORTH1,54600,90000248-1,BIODIESEL B7 (RETAIL),1850,2950,2180,1950,1850,2050,2850,19560,23170,20220,18040,21550,19700,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STN PERKHIDMATAN B PULAU,90000248,NORTH1,54600,90000248-2,PRIMAX 97,680,610,520,580,1250,620,480,15430,14570,13960,13440,12860,11610,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SYARIKAT CHAHAYA BAHAGIA,90000561,SOUTH2,27300,90000561-1,PRIMAX 95,5500,264,4550,5028,5633,5224,4753,8540,727,22441,22441,22441,22441,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SYARIKAT CHAHAYA BAHAGIA,90000561,SOUTH2,27300,90000561-4,BIODIESEL B7 (RETAIL),3300,11046,4300,4613,4241,2319,2569,14089,10702,17195,12879,19280,14914,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SYARIKAT CHAHAYA BAHAGIA,90000561,SOUTH2,27300,90000561-2,PRIMAX 95,5500,264,4550,5029,5633,5225,4752,22144,18651,18651,9539,15533,3879,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SYARIKAT CHAHAYA BAHAGIA,90000561,SOUTH2,27300,90000561-3,PRIMAX 97,700,4426,570,575,770,395,495,9397,8683,8155,7566,6998,6174,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESEN SERVIS SUHANI,90000571,SOUTH2,70980,90000571-4,BIODIESEL B7 (RETAIL),3418,5969,5226,6230,4280,7066,4502,16573,13367,18067,13017,17427,13617,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESEN SERVIS SUHANI,90000571,SOUTH2,70980,90000571-2,PRIMAX 95,4666,4067,3844,3759,2629,4215,8924,24406,24346,24192,21309,18751,13857,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESEN SERVIS SUHANI,90000571,SOUTH2,70980,90000571-1,PRIMAX 95,4667,4067,3843,3759,2629,4216,8923,18552,9300,11775,7424,18406,18317,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESEN SERVIS SUHANI,90000571,SOUTH2,70980,90000571-3,PRIMAX 97,1045,870,962,902,822,1100,2731,6710,5602,10046,9250,8462,7471,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,90000573,SOUTH2,43680,90000573-3,PRIMAX 95,3467,2567,2967,2767,933,3467,4667,10900,12800,10100,17300,14200,10700,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,90000573,SOUTH2,43680,90000573-1,PRIMAX 95,3467,2566,2967,2766,934,3466,4667,2500,18000,18000,18000,18000,12800,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,90000573,SOUTH2,43680,90000573-2,PRIMAX 95,3466,2567,2966,2767,933,3467,4666,15300,8000,14000,8800,3600,14200,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,FELDA TRADING SDN BHD,90000573,SOUTH2,43680,90000573-4,BIODIESEL B7 (RETAIL),3300,3000,4300,2800,7400,1600,2300,7600,9600,11900,13100,10300,12900,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SITIHAM ENTERPRISE,90000578,SOUTH2,10920,90000578-1,PRIMAX 97,1655,846,995,747,1257,1072,1332,11089,9573,8712,7759,6894,5714,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SITIHAM ENTERPRISE,90000578,SOUTH2,10920,90000578-3,PRIMAX 95,4603,4306,4272,4215,4915,4893,5279,23518,23518,18328,9873,19458,19388,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SITIHAM ENTERPRISE,90000578,SOUTH2,10920,90000578-2,PRIMAX 95,4602,4306,4272,4215,4916,4893,5279,14058,4708,23349,23287,21432,11815,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,SITIHAM ENTERPRISE,90000578,SOUTH2,10920,90000578-4,BIODIESEL B7 (RETAIL),621,688,885,1010,1079,785,887,10772,10100,14852,13896,12940,11895,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,OMAR SERVICE STATION,90000583,SOUTH1,125580,90000583-4,PRIMAX 97,1012,979,1169,749,1248,1138,2142,6648,5757,10732,9829,7878,5499,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,OMAR SERVICE STATION,90000583,SOUTH1,125580,90000583-1,PRIMAX 95,5234,5534,5452,4864,6366,5795,7283,20636,18410,25966,14093,6539,15786,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,OMAR SERVICE STATION,90000583,SOUTH1,125580,90000583-2,PRIMAX 95,5235,5534,5452,4865,6366,5796,7284,20223,13724,12144,11289,7636,15159,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,OMAR SERVICE STATION,90000583,SOUTH1,125580,90000583-3,PRIMAX 95,5234,5534,5452,4865,6366,5795,7284,23988,16181,17979,11877,10985,17025,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,OMAR SERVICE STATION,90000583,SOUTH1,125580,90000583-5,BIODIESEL B7 (RETAIL),3491,5867,6553,5687,6071,4883,4805,23261,19599,18285,11212,5628,15614,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,QANA'AH PETROL STATIONS,90000605,SOUTH2,32760,90000605-2,PRIMAX 95,3236,2653,2736,2447,2957,2886,4003,,8590,8590,8590,14050,14050,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,QANA'AH PETROL STATIONS,90000605,SOUTH2,32760,90000605-3,BIODIESEL B7 (RETAIL),3237,2654,2737,2447,2956,2887,4004,,10230,2270,2270,24110,15240,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,QANA'AH PETROL STATIONS,90000605,SOUTH2,32760,90000605-1,PRIMAX 95,3237,2653,2737,2446,2957,2887,4003,,23500,23500,15290,7950,7950,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,QANA'AH PETROL STATIONS,90000605,SOUTH2,32760,90000605-4,,1710,1220,1810,1510,1550,1570,1470,,14987,13767,11957,10447,8897,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESYEN MINYAK AZIZ,90000613,SOUTH2,38220,90000613-3,PRIMAX 95,6500,6500,5500,5500,6000,6500,8000,14000,14000,14000,14000,19000,19000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESYEN MINYAK AZIZ,90000613,SOUTH2,38220,90000613-1,BIODIESEL B7 (RETAIL),2000,4000,3000,4000,3000,3000,3000,18000,16000,17000,19000,15000,12000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESYEN MINYAK AZIZ,90000613,SOUTH2,38220,90000613-2,PRIMAX 95,6500,6500,5500,5500,6000,6500,8000,23000,10000,18000,23000,23000,11000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESYEN MINYAK AZIZ,90000613,SOUTH2,38220,90000613-4,PRIMAX 97,1000,1000,1000,1000,1000,1000,1000,12000,11000,10000,9000,8000,7000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESEN SERVIS IDRIS PARDI,90000622,SOUTH2,54600,90000622-1,PRIMAX 95,7000,6587,5920,6000,6920,7127,1640,11000,10000,15000,20000,15000,20000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESEN SERVIS IDRIS PARDI,90000622,SOUTH2,54600,90000622-3,PRIMAX 95,7000,6587,5920,6000,6920,7126,1640,20000,10000,13000,18000,10000,12000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESEN SERVIS IDRIS PARDI,90000622,SOUTH2,54600,90000622-2,PRIMAX 95,7000,6586,5920,6000,6920,7127,1640,20000,10000,15000,20000,15000,20000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,STESEN SERVIS IDRIS PARDI,90000622,SOUTH2,54600,90000622-4,BIODIESEL B7 (RETAIL),5000,5920,6460,8000,5920,6460,22300,20000,15000,20000,19000,11000,16000,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,KELAPA SAWIT PETRONAS SERVICE,90000626,SOUTH2,32760,90000626-2,BIODIESEL B7 (RETAIL),,3945,3545,4609,2948,2747,2788,17171,,16014,17242,8520,8314,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,KELAPA SAWIT PETRONAS SERVICE,90000626,SOUTH2,32760,90000626-4,PRIMAX 95,,6903,7056,6633,7278,7180,8389,17101,,13863,22166,25294,18323,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,KELAPA SAWIT PETRONAS SERVICE,90000626,SOUTH2,32760,90000626-1,BIODIESEL B7 (RETAIL),,3945,3545,4609,2949,2748,2789,12222,,25494,26403,25652,19999,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,KELAPA SAWIT PETRONAS SERVICE,90000626,SOUTH2,32760,90000626-3,PRIMAX 97,,655,488,651,674,446,853,6342,,5698,5096,10898,9958,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,H.J. ENTERPRISE,90000636,SOUTH2,27300,90000636-1,PRIMAX 95,5915,6595,6182,5866,6512,6225,6838,15750,20220,20220,15300,25740,25740,
24/04/2016,25/04/2016,26/04/2016,27/04/2016,28/04/2016,29/04/2016,30/04/2016,H.J. ENTERPRISE,90000636,SOUTH2,27300,90000636-2,PRIMAX 95,5915,6595,6184,5868,6512,6225,6838,22510,22510,26070,26070,26070,9240,
